,,149.4,27.70241111911389,85.33204251177574
,,149.6,27.702409731097134,85.33204291544263
,,149.8,27.702407651089562,85.33204352035622
,,150.0,27.702404881212626,85.33204432589955
,,150.2,27.702401424448453,85.33204533120534
,,150.4,27.70239728493712,85.33204653506955
,,150.6,27.702392468341525,85.3320479358453
,,150.8,27.702386982283794,85.33204953131587
,,151.0,27.702380836855678,85.33205131854639
,,151.2,27.70237404520257,85.33205329371387
,,151.4,27.70236662417669,85.33205545191728
,,151.6,27.70235859504904,85.33205778697054
,,151.8,27.70234998426217,85.33206029118355
,,152.0,27.702339478696263,85.3320570531552
,,152.2,27.702329808410674,85.33205986549459
,,152.4,27.70231967431112,85.33206281272165
,,152.6,27.70230913068316,85.33206587904888
,,152.8,27.702298240023072,85.33206904630097
,,153.0,27.70228707309293,85.3320722938987
,,153.2,27.70227570862692,85.33207559894436
,,153.4,27.702264232622493,85.33207893642792
,,153.6,27.702252737163803,85.33208227956922
,,153.8,27.702241318747014,85.33208560030499
,,154.0,27.702227575888173,85.33208548167678
,,154.2,27.702223331282585,85.3320728060053
,,154.4,27.70221897116323,85.33205978537491
,,154.6,27.702214519995028,85.33204649284521
,,154.8,27.702210004354978,85.33203300778314
,,155.0,27.70220545268524,85.33201941512557
,,155.2,27.702200894966456,85.33200580440372
,,155.4,27.702196362313206,85.33199226853512
,,155.6,27.70219188649304,85.33197890238722
,,155.8,27.702187499369455,85.33196580111405
,,156.0,27.702183225170455,85.331956523567
,,156.2,27.70217152133799,85.33195129007758
,,156.4,27.70215936344742,85.33194585355139
,,156.6,27.702146789447887,85.33194023095778
,,156.8,27.702133840415584,85.3319344406644
,,157.0,27.702120560197876,85.33192850227805
,,157.2,27.702106994996868,85.33192243645847
,,157.4,27.702093192923787,85.33191626471911
,,157.6,27.702079203558572,85.33191000923013
,,157.8,27.702065077547722,85.33190369263865
,,158.0,27.70204887998982,85.33190300447929
,,158.2,27.702034635296304,85.33189663481764
,,158.4,27.702020409362753,85.33189027354469
,,158.6,27.702006254608552,85.33188394410033
,,158.8,27.70199222369551,85.33187767003281
,,159.0,27.701978369565357,85.33187147501559
,,159.2,27.70196474547869,85.33186538286468
,,159.4,27.701951405007446,85.33185941753534
,,159.6,27.701938401926753,85.33185360307367
,,159.8,27.70192578994945,85.3318479634979
,,160.0,27.701913622249524,85.33184252258536
,,160.2,27.70190578458311,85.33184004211783
,,160.4,27.70189284717897,85.33184202638226
,,160.6,27.70187944946738,85.331844081246
,,160.8,27.70186563297406,85.33184620034007
,,161.0,27.70185144206038,85.33184837686058
,,161.2,27.701836923484727,85.33185060363598
,,161.4,27.701822125926824,85.33185287320008
,,161.6,27.701807099510834,85.33185517786511
,,161.8,27.70179189536294,85.33185750978963
,,162.0,27.70177656523474,85.33185986103629
,,162.2,27.7017611612159,85.33186222361586
,,162.4,27.701745735549107,85.33186458951567
,,162.6,27.701730340548977,85.33186695071201
,,162.8,27.70171502861469,85.33186929916819
,,163.0,27.701699852315457,85.33187162682145
,,163.2,27.701684864517876,85.33187392556341
